PseudoID,PseudoIDRe,ReportID,Opened,Closed,YearOpened,Summary,OriginalReporter,Reporter,Status,SecuritySeverity,Component,WeaknessType,IsExternal,Releases,Language,IsExploited,FirstReported,FixedTimestamp,TimeToFix,TimeFromFirstReport,IsReopened
1085355,1085355,1085355,1413812112,1418817699,2014,"            Assertion failure: isExclusiveContext(), at jscntxt.h:225 or Crash [@ js::gc::GCRuntime::refillFreeListOffMainThread]        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,1413812112,1418817699,57,0,0
975695,975695,975695,1393060298,1394023733,2014,"            ""Assertion failure: !NS_HasPendingEvents(currentThread)"" with many SharedWorkers        ",Jesse Ruderman,  jruderman,VERIFIED FIXED,High,DOM: Workers,,0,NotStable,['C++'],0,1393060298,1394023733,11,0,0
1113744,1113150,1117100,1420208755,1420653617,2015,            Crash [@ js::jit::TypedObjectPrediction::addDescr]        ,Christian Holler,  decoder,RESOLVED DUPLICATE,High,JavaScript Engine: JIT,,0,NotStable,['C++'],0,1418918082,1420674579,20,14,0
1095859,1095859,1095859,1415422208,1418391864,2014,            Cookie injection by Proxy with 407 response        ,"Xiaofeng Zheng, Blue Lotus Team",  iliwoy,RESOLVED FIXED,Moderate,Networking,,1,Stable,"['C++', 'JS']",0,1415422208,1418391864,34,0,0
1467938,1467938,1467938,1528499419,1528585046,2018,            VP9 Missing Frame Processing Out-of-Bounds Memory Access        ,Nils Ohlmeier,  drno,RESOLVED FIXED,High,WebRTC: Networking,,0,Stable,['C++'],0,1528499419,1528585046,0,0,0
1028358,1028358,1028358,1403292195,1403625656,2014,            We are not firing any post-barriers on Heap<T> for JSFunction*        ,Terrence Cole,  terrence,RESOLVED FIXED,High,JavaScript: GC,,0,Stable,['C++'],0,1403292195,1403625656,3,0,0
819014,819014,819014,1354822637,1356297248,2012,            Use-after-free in nsINode::GetBoolFlag        ,Atte Kettunen,  attekett,RESOLVED FIXED,Critical,Layout: Text and Fonts,,1,NotStable,"['C++', 'HTML']",0,1354822637,1356297248,17,0,1
1254487,1254487,1254487,1457436100,1459459924,2016,            Graphite2 heap-based overread in TtfUtil::CmapSubtable4NextCodepoint        ,Mateusz Jurczyk,  j00ru.vx,RESOLVED FIXED,Moderate,Graphics: Text,,1,NotStable,,0,1457436100,1459459924,23,0,0
1512450,1512450,1512450,1544111977,1545213422,2018,            Potential heap buffer overflow in audio-ipc        ,Alex Gaynor,  Alex_Gaynor,RESOLVED FIXED,High,Audio/Video: cubeb,,0,Stable,,0,1544111977,1545213422,12,0,0
801305,801305,801305,1350144541,1350656932,2012,            nsLocation::CheckURL still can use the wrong principal        ,moz_bug_r_a4,  moz_bug_r_a4,VERIFIED FIXED,Critical,Security,,0,NotStable,['C++'],0,1350144541,1350656932,5,0,0
1366251,1366251,1366251,1495201855,1583999294,2017,            Force painting can paint during frame construction by interrupting debugger JavaScript that runs in response to XBL binding global object creation        ,Markus Stange,  mstange,RESOLVED FIXED,Moderate,DOM: Content Processes,,0,NotStable,,0,1495201855,1583999294,1027,0,0
1228103,1228103,1228103,1448484710,1455108187,2015,            Lack of status return from nsScannerString::AppendUnicodeTo causes out-of-bounds read in AppendErrorPointer        ,q1,  q1,RESOLVED FIXED,High,DOM: HTML Parser,Memory buffer bounds error,1,Stable,['C++'],0,1448484710,1455108187,76,0,0
1375435,1375435,1375435,1498124995,1501064036,2017,"            Assertion failure: resumePointsEmpty(), at js/src/jit/MIRGraph.cpp:1092        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,Stable,['C++'],0,1498124995,1501064036,34,0,0
1254167,1254167,1254167,1457368976,1458088217,2016,"            Crash [@ ??] or Assertion failure: !heapAccess->hasLengthCheck(), at asmjs/WasmSignalHandlers.cpp:609        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,['C++'],0,1457368976,1458088217,8,0,0
1255298,1255298,1255298,1457587809,1457712140,2016,            ServiceWorkerRegistration.showNotification violates cross-compartment access invariants        ,Boris Zbarsky,  bzbarsky,RESOLVED FIXED,High,DOM: Service Workers,,0,Stable,['C++'],0,1457587809,1457712140,1,0,0
1364513,1364513,1364513,1494610492,1495745225,2017,            Potential Integer overflow in dom/canvas/ImageBitmap.cpp with use of uninitialized memory        ,Christian Holler,  decoder,RESOLVED FIXED,,Graphics: Canvas2D,,0,NotStable,['C++'],0,1494610492,1495745225,13,0,0
1475669,1475669,1475669,1531511846,1540033116,2018,"            Assertion failure: this->is<T>()  with Debugger ""promiseDependentPromises""        ",André Bargull,  anba,RESOLVED FIXED,Low,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1531511846,1540033116,98,0,0
1336830,1336830,1336830,1486330589,1490277155,2017,            UAF in nsTArray Length() during XSLT processing        ,Nicolas Grégoire,  nicolas.gregoire,VERIFIED FIXED,High,XSLT,Expired pointer dereference,1,Stable,['C++'],0,1486330589,1490277155,45,0,0
1342552,1342552,1353223,1491274637,1491288438,2017,            Crash in nsViewManager::GetRootWidget        ,Randell Jesup,  jesup,RESOLVED DUPLICATE,High,DOM: Events,,0,Stable,['C++'],0,1487972673,1493844591,67,38,0
1706314,1706314,1706314,1618919099,1619598984,2021,"            Assertion failure: def->type() == phi->type(), at jit/IonAnalysis.cpp:1861        ",Christian Holler,  decoder,RESOLVED FIXED,Low,JavaScript Engine: JIT,,0,Stable,"['C++', 'JS']",0,1618919099,1619598984,7,0,1
1652492,1652492,1652492,1594655146,1594978999,2020,"            Assertion failure: lock_.ownedByCurrentThread(), at gc/StoreBuffer.h:397 with WeakRef and clearKeptObjects        ",Christian Holler,  decoder,VERIFIED FIXED,Moderate,JavaScript: GC,,0,NotStable,"['C++', 'JS']",0,1594655146,1594978999,3,0,0
852923,852923,852923,1363778989,1363961631,2013,            nsBoxObject::GetPresShell flushes without keeping the doc alive        ,Olli Pettay,  smaug,RESOLVED FIXED,Critical,XUL,,0,Stable,['C++'],0,1363778989,1363961631,2,0,0
1415158,1415158,1421529,1511934771,1512017150,2017,            Crash in PLDHashTable::Search | nsTHashtable<T>::Contains | mozilla::dom::ContentParent::EnsurePermissionsByKey        ,Randell Jesup,  jesup,RESOLVED DUPLICATE,High,Permission Manager,,0,Stable,['C++'],0,1510062392,1511953858,21,21,0
1248805,1248805,1248805,1455666965,1456795326,2016,            graphite2: heap-buffer-overflow read in [@graphite2::GlyphCache::Loader::Loader]        ,Tyson Smith,  tsmith,RESOLVED FIXED,Moderate,Graphics: Text,Memory buffer bounds error,0,Stable,,0,1455666965,1456795326,13,0,0
1667685,1667685,1667685,1601236435,1601656201,2020,"            [warp] Assertion failure: !icScript_->hasInlinedChild(entry.pcOffset()), at jit/TrialInlining.cpp:358 with gc        ",Gary Kwong_ex,  gkw,RESOLVED FIXED,High,JavaScript Engine,,1,Stable,"['C++', 'JS']",0,1601236435,1601656201,4,0,0
782141,782141,782141,1344798320,1345213607,2012,            Heap-buffer-overflow in nsSVGFEMorphologyElement::Filter        ,Arthur Gerkis,  ax330d,VERIFIED FIXED,Critical,SVG,Numeric errors,1,Stable,['C++'],0,1344798320,1345213607,4,0,0
1148375,1148375,1148375,1427457897,1427907090,2015,"            Assertion failure: this->is<MIRType>(), at js/src/jit/MIR.h:774 with TypedObject        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,1427457897,1427907090,5,0,0
794494,794494,794494,1348675809,1348744702,2012,"            Crash [@ js::shadow::Object::numFixedSlots] or ""Assertion failure: (l.asBits & 0x8000000000000000LL) == 0,"" or ""Assertion failure: slot < numFixedSlots(),""        ",Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,['C++'],0,1348675809,1348744702,0,0,0
1604851,1604851,1604851,1576690135,1578650210,2019,"            Assertion failure: IsIdle(oldState), at xpcom/ds/PLDHashTable.h:142 with concurrent hashtable access from [@ mozilla::net::nsHttpHandler::BlacklistSpdy]        ",Christian Holler,  decoder,RESOLVED FIXED,High,Networking,,0,Stable,['C++'],0,1576690135,1578650210,22,0,0
769433,769433,769433,1340915483,1341113920,2012,"            Assertion failure: objArrayType >= 0 && objArrayType < TypedArray::TYPE_MAX, at jsinfer.cpp:1756 or Opt-Crash [@ js::mjit::Assembler::storeToTypedArray]        ",Christian Holler,  decoder,RESOLVED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1340915483,1341113920,2,0,0
1406154,1406154,1406154,1507231888,1508379076,2017,            Stack buffer overflow in nr_transport_addr_fmt_ifname_addr_string        ,Byron Campen,  bwc,RESOLVED FIXED,Critical,WebRTC: Networking,,0,Stable,"['C++', 'C']",0,1507231888,1508379076,13,0,0
903028,903028,903028,1375983288,1377701509,2013,"            Assertion failure: pt && pt->associatedWith(zone->runtime_), at vm/Runtime.cpp        ",Gary Kwong,  gkw,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,,0,1375983288,1377701509,19,0,0
1663642,1663642,1663642,1599569669,1600733256,2020,            nsStandardURL::SetSpec accepts schemeless `/` as a valid URL        ,Jason Kratzer,  jkratzer,RESOLVED FIXED,Moderate,Networking,,0,NotStable,"['C++', 'JS']",0,1599569669,1600733256,13,0,0
1378450,1378450,1378450,1499277449,1510006317,2017,            AOM: global-buffer-overflow in av1_warp_affine_ssse3        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,Audio/Video: Playback,,0,NotStable,,0,1499277449,1510006317,124,0,0
1347968,1347968,1347968,1489679863,1492070832,2017,"            Intermittent ts_paint | application crashed [@ IPC::Channel::ChannelImpl::ProcessIncomingMessages(base::MessagePumpForIO::IOContext *,unsigned long)]        ",Treeherder Bug Filer,  intermittent-bug-filer,RESOLVED FIXED,High,General,,0,Stable,,0,1489679863,1492070832,27,0,0
1262338,1262338,1262338,1459912778,1464313902,2016,            heap-buffer-overflow write in [@mozilla::image::nsGIFDecoder2::DoLzw]        ,Tyson Smith,  tsmith,RESOLVED FIXED,Critical,Graphics: ImageLib,,0,NotStable,['C++'],0,1459912778,1464313902,50,0,0
990071,990071,990071,1396281753,1396490629,2014,            GenerationalGC: ASan heap-use-after-free crash [@ JS::Value::isGCThing()] with OOM        ,Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine,,0,NotStable,['C++'],0,1396281753,1396490629,2,0,0
929534,929534,929534,1382459682,1382812261,2013,            MOZ_CRASH in signaling_unittest        ,Jan-Ivar Bruaroey,  jib,RESOLVED FIXED,High,WebRTC: Signaling,,0,NotStable,['C++'],0,1382459682,1382812261,4,0,0
957562,957562,957562,1389179940,1389801466,2014,            Browser crashes on trying to modify the Graph values - WebGL Animations        ,svbabukumar,  svbabukumar,VERIFIED FIXED,,DOM: Core & HTML,,1,NotStable,"['C++', 'JS', 'HTML']",0,1389179940,1389801466,7,0,0
1486415,1486415,1486415,1535371622,1541686724,2018,            AddressSanitizer: heap-use-after-free [@ mozilla::gfx::SourceSurfaceD2D1::DrawTargetWillChange] with WRITE of size 8        ,Anonymous,  decoder,RESOLVED FIXED,Moderate,Graphics,,1,NotStable,['C++'],0,1535371622,1541686724,73,0,0
1194002,1194002,1194002,1439419343,1442937744,2015,            Crash [@ graphite2::TtfUtil::HorMetrics]        ,Christian Holler,  decoder,RESOLVED FIXED,Moderate,Graphics: Text,,0,Stable,,0,1439419343,1442937744,40,0,0
936453,936453,936453,1383917653,1391006164,2013,"            Assertion failure: addr % CellSize == 0, at c:\work\mozilla\builds\nightly\mozilla\js\src\gc/Heap.h:1062        ",Carsten Book,  cbook,RESOLVED FIXED,High,JavaScript Engine,,0,NotStable,,0,1383917653,1391006164,82,0,0
1079658,1079658,1079658,1412742840,1415069988,2014,            Critical id-pkix-ocsp-nocheck extension in an OCSP delegated responder certificate causes OCSP response verification to fail        ,Brian Smith,  briansmith,RESOLVED FIXED,Low,Security: PSM,Cryptographic issues,1,Stable,['C++'],0,1412742840,1415069988,26,0,0
1424318,1424318,1424318,1512756719,1513797112,2017,            Crash in webrtc::FloatS16ToFloat        ,Marcia Knous,  marcia,RESOLVED FIXED,High,WebRTC,,0,NotStable,,0,1512756719,1513797112,12,0,0
817922,817922,817922,1354587303,1417499519,2012,"            Functions implemented by XBL are callable, this could be a serious security threat under the right circumstances.        ",Cody Crews,  codycrews00,RESOLVED FIXED,,XBL,,1,NotStable,,0,1354587303,1417499519,728,0,0
1220450,1220450,1220450,1446368328,1451696012,2015,            global-buffer-overflow (write) at BufferSubData        ,Aki Helin,  aki.helin,VERIFIED FIXED,Critical,Graphics: CanvasWebGL,Memory buffer bounds error,1,Stable,['C++'],0,1446368328,1451696012,61,0,0
967354,967354,967354,1391484934,1393208070,2014,            WebGL: stack-buffer-underflow [@mozilla::detail::GuardObjectNotificationReceiver::GuardObjectNotificationReceiver]        ,Christoph Diehl,  posidron,VERIFIED FIXED,Critical,Graphics: CanvasWebGL,,0,Stable,['C++'],0,1391484934,1393208070,19,0,0
1386787,1386787,1386787,1501703938,1504035081,2017,            IPC: heap-buffer-overflow [@ JSStructuredCloneReader::read]        ,Christoph Diehl,  posidron,RESOLVED FIXED,High,JavaScript Engine,,0,Stable,['C++'],0,1501703938,1504035081,26,0,0
970747,970747,970747,1392087284,1393036392,2014,"            ContainerLayer::InsertAfter, RemoveChild, and other tree updates need graceful, runtime error handling, even in release builds        ",Benoit Jacob,  bjacob,RESOLVED FIXED,Critical,Graphics,,0,NotStable,['C++'],0,1392087284,1393036392,10,0,0
1315848,1315848,1315848,1478569090,1480477911,2016,            Skia: stack-buffer-overread in SkLinearGradient::LinearGradient4fContext::LinearIntervalProcessor        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,Graphics,,0,Stable,['C++'],0,1478569090,1480477911,22,0,0
1415541,1415541,1415541,1510148209,1511278196,2017,            heap-use-after-free in nsXMLPrettyPrinter::PrettyPrint        ,Nils,  nils,VERIFIED FIXED,High,DOM: Core & HTML,,1,NotStable,['C++'],0,1510148209,1511278196,13,0,0
951804,951804,951804,1387396659,1405546918,2013,            Load order vulnerability may case Firefox to load untrusted dlls        ,Anonymous,  curtisk,NEW,Moderate,Security,,1,NotStable,,0,1387396659,-1,-1,0,0
1500011,1500011,1500011,1539853341,1540280861,2018,            Unsafe use of CheckedInt32 in nsContentUtils::CalculateBufferSizeForImage        ,R at Zero Day LLC,  r2,RESOLVED FIXED,Low,DOM: Core & HTML,,1,Stable,['C++'],0,1539853341,1540280861,4,0,0
1349946,1349946,1349946,1490281443,1490492974,2017,            heap-use-after-free in nsFocusManager::CheckIfFocusable        ,Nils,  nils,VERIFIED FIXED,High,DOM: Core & HTML,Expired pointer dereference,1,Stable,['C++'],0,1490281443,1490492974,2,0,0
1049501,1049501,1049501,1407328315,1408133980,2014,            crash in mozilla::gmp::PGMPParent::DeallocShmems()        ,Ada,  adalucinet,VERIFIED FIXED,Critical,IPC,,0,NotStable,['C++'],0,1407328315,1408133980,9,0,0
1171540,1171540,1171540,1433437175,1434480489,2015,"            crash in void js::jit::AssemblerX86Shared::lock_addl<js::jit::Imm32>(js::jit::Imm32, js::jit::Operand const&)        ",Jukka Jylänki,  jujjyl,RESOLVED FIXED,Moderate,JavaScript Engine: JIT,Memory buffer bounds error,0,Stable,['C++'],0,1433437175,1434480489,12,0,0
1187459,1187459,1187459,1437768710,1456959064,2015,            Memory-safety bug in Image11::map        ,q1,  q1,RESOLVED FIXED,High,Graphics,,1,NotStable,,0,1437768710,1456959064,222,0,0
911845,911845,911845,1378162367,1381413587,2013,"            Beta node checking, found bugs        ",Anonymous,  sunfish,RESOLVED FIXED,Low,JavaScript Engine,,1,Stable,,0,1378162367,1381413587,37,0,0
1409951,1409951,1409951,1508381243,1512251229,2017,            crash and potential UAF in [@ nsPlainTextSerializer::ScanElementForPreformat]        ,Tyson Smith,  tsmith,VERIFIED FIXED,High,DOM: Core & HTML,,0,Stable,['C++'],0,1508381243,1512251229,44,0,0
848535,848535,848535,1362605435,1368668337,2013,            Use of PreserveWrapper in cases when we don't have a wrapper seems broken        ,Boris Zbarsky,  bzbarsky,RESOLVED FIXED,High,DOM: Core & HTML,Improper input validation,0,Stable,['C++'],0,1362605435,1368668337,70,0,0
1266963,1266963,1266963,1461420875,1462475215,2016,            Heap-use-after-free in nsXULPopupManager::KeyDown        ,Abhishek Arya,  inferno,RESOLVED FIXED,Moderate,XUL,Expired pointer dereference,1,Stable,['C++'],0,1461420875,1462475215,12,0,0
1216099,1216099,1216099,1445255860,1447943467,2015,            Crash [@ ??] with asm.js and SIMD        ,Christian Holler,  decoder,RESOLVED FIXED,,JavaScript Engine,,0,NotStable,,0,1445255860,1447943467,31,0,0
1542097,1542097,1542097,1554427743,1555969969,2019,            heap-buffer-overflow in [@ mozilla::AudioConverter::DownmixAudio]        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,Audio/Video: Playback,,0,Stable,['C++'],0,1554427743,1555969969,17,0,0
1145255,1145255,1145255,1426788702,1426823999,2015,            Incorrect asm.js bounds checking elimination (Pwn2Own 2015) (ZDI-CAN-2830)        ,ilxu1a,  dveditz,VERIFIED FIXED,Critical,JavaScript Engine,DEPRECATED: Code,1,Stable,['C++'],0,1426788702,1426823999,0,0,0
755916,755916,755916,1337204491,1337390594,2012,"            Assertion failure: enumerators == cx->enumerators,        ",Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1337204491,1337390594,2,0,0
774597,774597,774597,1342514266,1342617147,2012,            Heap-use-after-free in MediaStreamGraphThreadRunnable::Run()        ,Abhishek Arya,  inferno,RESOLVED FIXED,Critical,Audio/Video,Resource management error,1,Stable,['C++'],0,1342514266,1342617147,1,0,0
1294769,1294769,1294769,1471021235,1535518448,2016,            gmp-clearkey AnnexB::ConvertFrameInPlace potential out of bounds write        ,kernxploit,  kernxploit,RESOLVED FIXED,Moderate,Audio/Video: GMP,,1,NotStable,,0,1471021235,1535518448,746,0,1
1332714,1332714,1655240,1595671395,1595985098,2020,            homograph attack when some behavior are met.        ,Dan Fonte,  danlyt74,RESOLVED DUPLICATE,Low,Address Bar,,1,NotStable,,0,1484941675,-1,-1,1281,0
